ID,outText,outMA,source,PDF,Authors,Author Full Names,Article Title,ID2,Year,studytype,design,datayear,protection type,MPAname,MPAage,Age,MPAcreation,MPAprotection,FPAsize,MPAsize,Size,enforcement,governance,country,climate,continent,ocean,ecosystem,subgroup,socioeco,taxon,species,target,predator,fishery,inMPA,stakeholder,mechanism,indicator,DataOrigin,direction,quantitative,unit,errortype,BeforeMPAvalue,BeforeMPAsample,BeforeMPAerror,BeforeMPA_SD,BeforeControlvalue,BeforeControlsample,BeforeControlerror,BeforeControl_SD,AfterMPAvalue,AfterMPA_samplesize,AfterMPAerror,AfterMPA_SD,AfterControlvalue,AfterControl_samplesize,AfterControlerror,AfterControl_SD,ei,vei,comment
105,in,out,WoS,yes,"McDonald, G; Wilson, M; Verissimo, D; Twohey, R; Clemence, M; Apistar, D; Box, S; Butler, P; Cadiz, FC; Campbell, SJ; Cox, C; Effron, M; Gaines, S; Jakub, R; Mancao, RH; Rojas, PT; Tirona, RS; Vianna, G","McDonald, Gavin; Wilson, Molly; Verissimo, Diogo; Twohey, Rebecca; Clemence, Michaela; Apistar, Dean; Box, Stephen; Butler, Paul; Cesar Cadiz, Fel; Campbell, Stuart J.; Cox, Courtney; Effron, Micah; Gaines, Steve; Jakub, Raymond; Mancao, Roquelito H.; Rojas, Pablo T.; Sanchez Tirona, Rocky; Vianna, Gabriel",Catalyzing sustainable fisheries management through behavior change interventions,209,2020,field,BA,2017,MPA,mix,2,young,2015,fully,mix,mix,NA,mix,community-based,Indonesia,tropical,Asia,South West Atlantic,mix,,social,mix,,,,,,coastal community,assets,material assets,figure 3,neutral,yes,effect size (household assets),,,,,,,,,,,,,,,,,,,,
105,in,out,WoS,yes,"McDonald, G; Wilson, M; Verissimo, D; Twohey, R; Clemence, M; Apistar, D; Box, S; Butler, P; Cadiz, FC; Campbell, SJ; Cox, C; Effron, M; Gaines, S; Jakub, R; Mancao, RH; Rojas, PT; Tirona, RS; Vianna, G","McDonald, Gavin; Wilson, Molly; Verissimo, Diogo; Twohey, Rebecca; Clemence, Michaela; Apistar, Dean; Box, Stephen; Butler, Paul; Cesar Cadiz, Fel; Campbell, Stuart J.; Cox, Courtney; Effron, Micah; Gaines, Steve; Jakub, Raymond; Mancao, Roquelito H.; Rojas, Pablo T.; Sanchez Tirona, Rocky; Vianna, Gabriel",Catalyzing sustainable fisheries management through behavior change interventions,209,2020,field,BA,2017,MPA,mix,2,young,2015,fully,mix,mix,NA,mix,community-based,Brazil,subtropical,South America,South West Atlantic,mix,,social,mix,,,,,,coastal community,food security,local food security,figure 3,neutral,yes,effect size,,,,,,,,,,,,,,,,,,0.09,#REF!,
105,in,out,WoS,yes,"McDonald, G; Wilson, M; Verissimo, D; Twohey, R; Clemence, M; Apistar, D; Box, S; Butler, P; Cadiz, FC; Campbell, SJ; Cox, C; Effron, M; Gaines, S; Jakub, R; Mancao, RH; Rojas, PT; Tirona, RS; Vianna, G","McDonald, Gavin; Wilson, Molly; Verissimo, Diogo; Twohey, Rebecca; Clemence, Michaela; Apistar, Dean; Box, Stephen; Butler, Paul; Cesar Cadiz, Fel; Campbell, Stuart J.; Cox, Courtney; Effron, Micah; Gaines, Steve; Jakub, Raymond; Mancao, Roquelito H.; Rojas, Pablo T.; Sanchez Tirona, Rocky; Vianna, Gabriel",Catalyzing sustainable fisheries management through behavior change interventions,209,2020,field,BA,2017,MPA,mix,2,young,2015,fully,mix,mix,NA,mix,community-based,Indonesia,tropical,Asia,South West Atlantic,mix,,social,mix,,,,,,coastal community,food security,local food security,figure 3,neutral,yes,effect size,,,,,,,,,,,,,,,,,,0.09,#REF!,
105,in,out,WoS,yes,"McDonald, G; Wilson, M; Verissimo, D; Twohey, R; Clemence, M; Apistar, D; Box, S; Butler, P; Cadiz, FC; Campbell, SJ; Cox, C; Effron, M; Gaines, S; Jakub, R; Mancao, RH; Rojas, PT; Tirona, RS; Vianna, G","McDonald, Gavin; Wilson, Molly; Verissimo, Diogo; Twohey, Rebecca; Clemence, Michaela; Apistar, Dean; Box, Stephen; Butler, Paul; Cesar Cadiz, Fel; Campbell, Stuart J.; Cox, Courtney; Effron, Micah; Gaines, Steve; Jakub, Raymond; Mancao, Roquelito H.; Rojas, Pablo T.; Sanchez Tirona, Rocky; Vianna, Gabriel",Catalyzing sustainable fisheries management through behavior change interventions,209,2020,field,BA,2017,MPA,mix,2,young,2015,fully,mix,mix,NA,mix,community-based,Phillipines,tropical,Asia,South West Atlantic,mix,,social,mix,,,,,,coastal community,food security,local food security,figure 3,positive,yes,effect size,,,,,,,,,,,,,,,,,,0.15,#REF!,
105,in,out,WoS,yes,"McDonald, G; Wilson, M; Verissimo, D; Twohey, R; Clemence, M; Apistar, D; Box, S; Butler, P; Cadiz, FC; Campbell, SJ; Cox, C; Effron, M; Gaines, S; Jakub, R; Mancao, RH; Rojas, PT; Tirona, RS; Vianna, G","McDonald, Gavin; Wilson, Molly; Verissimo, Diogo; Twohey, Rebecca; Clemence, Michaela; Apistar, Dean; Box, Stephen; Butler, Paul; Cesar Cadiz, Fel; Campbell, Stuart J.; Cox, Courtney; Effron, Micah; Gaines, Steve; Jakub, Raymond; Mancao, Roquelito H.; Rojas, Pablo T.; Sanchez Tirona, Rocky; Vianna, Gabriel",Catalyzing sustainable fisheries management through behavior change interventions,209,2020,field,BA,2017,MPA,mix,2,young,2015,fully,mix,mix,NA,mix,community-based,Brazil,subtropical,South America,South West Atlantic,mix,,social,mix,,,,,,coastal community,learning,environmental awareness,figure 3,positive,yes,effect size,,,,,,,,,,,,,,,,,,,,
105,in,out,WoS,yes,"McDonald, G; Wilson, M; Verissimo, D; Twohey, R; Clemence, M; Apistar, D; Box, S; Butler, P; Cadiz, FC; Campbell, SJ; Cox, C; Effron, M; Gaines, S; Jakub, R; Mancao, RH; Rojas, PT; Tirona, RS; Vianna, G","McDonald, Gavin; Wilson, Molly; Verissimo, Diogo; Twohey, Rebecca; Clemence, Michaela; Apistar, Dean; Box, Stephen; Butler, Paul; Cesar Cadiz, Fel; Campbell, Stuart J.; Cox, Courtney; Effron, Micah; Gaines, Steve; Jakub, Raymond; Mancao, Roquelito H.; Rojas, Pablo T.; Sanchez Tirona, Rocky; Vianna, Gabriel",Catalyzing sustainable fisheries management through behavior change interventions,209,2020,field,BA,2017,MPA,mix,2,young,2015,fully,mix,mix,NA,mix,community-based,Indonesia,tropical,Asia,South West Atlantic,mix,,social,mix,,,,,,coastal community,learning,environmental awareness,figure 3,positive,yes,effect size,,,,,,,,,,,,,,,,,,,,
105,in,out,WoS,yes,"McDonald, G; Wilson, M; Verissimo, D; Twohey, R; Clemence, M; Apistar, D; Box, S; Butler, P; Cadiz, FC; Campbell, SJ; Cox, C; Effron, M; Gaines, S; Jakub, R; Mancao, RH; Rojas, PT; Tirona, RS; Vianna, G","McDonald, Gavin; Wilson, Molly; Verissimo, Diogo; Twohey, Rebecca; Clemence, Michaela; Apistar, Dean; Box, Stephen; Butler, Paul; Cesar Cadiz, Fel; Campbell, Stuart J.; Cox, Courtney; Effron, Micah; Gaines, Steve; Jakub, Raymond; Mancao, Roquelito H.; Rojas, Pablo T.; Sanchez Tirona, Rocky; Vianna, Gabriel",Catalyzing sustainable fisheries management through behavior change interventions,209,2020,field,BA,2017,MPA,mix,2,young,2015,fully,mix,mix,NA,mix,community-based,Phillipines,tropical,Asia,South West Atlantic,mix,,social,mix,,,,,,coastal community,learning,environmental awareness,figure 3,positive,yes,effect size,,,,,,,,,,,,,,,,,,,,
105,in,out,WoS,yes,"McDonald, G; Wilson, M; Verissimo, D; Twohey, R; Clemence, M; Apistar, D; Box, S; Butler, P; Cadiz, FC; Campbell, SJ; Cox, C; Effron, M; Gaines, S; Jakub, R; Mancao, RH; Rojas, PT; Tirona, RS; Vianna, G","McDonald, Gavin; Wilson, Molly; Verissimo, Diogo; Twohey, Rebecca; Clemence, Michaela; Apistar, Dean; Box, Stephen; Butler, Paul; Cesar Cadiz, Fel; Campbell, Stuart J.; Cox, Courtney; Effron, Micah; Gaines, Steve; Jakub, Raymond; Mancao, Roquelito H.; Rojas, Pablo T.; Sanchez Tirona, Rocky; Vianna, Gabriel",Catalyzing sustainable fisheries management through behavior change interventions,209,2020,field,CI,2017,MPA,mix,2,young,2015,fully,mix,mix,NA,mix,community-based,Phillipines,tropical,Asia,South West Atlantic,mix,,social,mix,,,,,,coastal community,social organization,cohesion,figure 3,negative,yes,effect size,95CI,,,,,,,,,,,,,,,,,,,
105,in,out,WoS,yes,"McDonald, G; Wilson, M; Verissimo, D; Twohey, R; Clemence, M; Apistar, D; Box, S; Butler, P; Cadiz, FC; Campbell, SJ; Cox, C; Effron, M; Gaines, S; Jakub, R; Mancao, RH; Rojas, PT; Tirona, RS; Vianna, G","McDonald, Gavin; Wilson, Molly; Verissimo, Diogo; Twohey, Rebecca; Clemence, Michaela; Apistar, Dean; Box, Stephen; Butler, Paul; Cesar Cadiz, Fel; Campbell, Stuart J.; Cox, Courtney; Effron, Micah; Gaines, Steve; Jakub, Raymond; Mancao, Roquelito H.; Rojas, Pablo T.; Sanchez Tirona, Rocky; Vianna, Gabriel",Catalyzing sustainable fisheries management through behavior change interventions,209,2020,field,BA,2017,MPA,mix,2,young,2015,fully,mix,mix,NA,mix,community-based,Brazil,subtropical,South America,South West Atlantic,mix,,social,mix,,,,,,coastal community,social organization,cohesion,figure 3,positive,yes,effect size,,,,,,,,,,,,,,,,,,,,
106,in,out,WoS,yes,"Bennett, NJ; Calo, A; Di Franco, A; Niccolini, F; Marzo, D; Domina, I; Dimitriadis, C; Sobrado, F; Santoni, MC; Charbonnel, E; Trujillo, M; Garcia-Charton, J; Seddiki, L; Cappanera, V; Grbin, J; Kastelic, L; Milazzo, M; Guidetti, P","Bennett, Nathan J.; Calo, Antonio; Di Franco, Antonio; Niccolini, Federico; Marzo, Daniela; Domina, Ilenia; Dimitriadis, Charalampos; Sobrado, Francisco; Santoni, Marie-Catherine; Charbonnel, Eric; Trujillo, Maria; Garcia-Charton, Jose; Seddiki, Leila; Cappanera, Valentina; Grbin, Josipa; Kastelic, Luka; Milazzo, Marco; Guidetti, Paolo",Social equity and marine protected areas: Perceptions of small-scale fishermen in the Mediterranean Sea,210,2020,field,perception,2017,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,mix,temperate,Europe,Mediterranean,mix,,social,mix,,,,small-scale,,fishery,agency,participation,figure 2 (participation),neutral,yes,% interviewees,,,,,,,,,,,,,,,,,,,,
106,in,out,WoS,yes,"Bennett, NJ; Calo, A; Di Franco, A; Niccolini, F; Marzo, D; Domina, I; Dimitriadis, C; Sobrado, F; Santoni, MC; Charbonnel, E; Trujillo, M; Garcia-Charton, J; Seddiki, L; Cappanera, V; Grbin, J; Kastelic, L; Milazzo, M; Guidetti, P","Bennett, Nathan J.; Calo, Antonio; Di Franco, Antonio; Niccolini, Federico; Marzo, Daniela; Domina, Ilenia; Dimitriadis, Charalampos; Sobrado, Francisco; Santoni, Marie-Catherine; Charbonnel, Eric; Trujillo, Maria; Garcia-Charton, Jose; Seddiki, Leila; Cappanera, Valentina; Grbin, Josipa; Kastelic, Luka; Milazzo, Marco; Guidetti, Paolo",Social equity and marine protected areas: Perceptions of small-scale fishermen in the Mediterranean Sea,210,2020,field,perception,2017,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,mix,temperate,Europe,Mediterranean,mix,,social,mix,,,,small-scale,,fishery,agency,consultation,figure 2 (participation),positive,yes,% interviewees,,,,,,,,,,,,,,,,,,,,
106,in,out,WoS,yes,"Bennett, NJ; Calo, A; Di Franco, A; Niccolini, F; Marzo, D; Domina, I; Dimitriadis, C; Sobrado, F; Santoni, MC; Charbonnel, E; Trujillo, M; Garcia-Charton, J; Seddiki, L; Cappanera, V; Grbin, J; Kastelic, L; Milazzo, M; Guidetti, P","Bennett, Nathan J.; Calo, Antonio; Di Franco, Antonio; Niccolini, Federico; Marzo, Daniela; Domina, Ilenia; Dimitriadis, Charalampos; Sobrado, Francisco; Santoni, Marie-Catherine; Charbonnel, Eric; Trujillo, Maria; Garcia-Charton, Jose; Seddiki, Leila; Cappanera, Valentina; Grbin, Josipa; Kastelic, Luka; Milazzo, Marco; Guidetti, Paolo",Social equity and marine protected areas: Perceptions of small-scale fishermen in the Mediterranean Sea,210,2020,field,perception,2017,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,mix,temperate,Europe,Mediterranean,mix,,social,mix,,,,small-scale,,fishery,assets,income,figure 2 (impacts on incomes),neutral,yes,% interviewees,,,,,,,,,,,,,,,,,,,,indicator not suitable for MA
106,in,out,WoS,yes,"Bennett, NJ; Calo, A; Di Franco, A; Niccolini, F; Marzo, D; Domina, I; Dimitriadis, C; Sobrado, F; Santoni, MC; Charbonnel, E; Trujillo, M; Garcia-Charton, J; Seddiki, L; Cappanera, V; Grbin, J; Kastelic, L; Milazzo, M; Guidetti, P","Bennett, Nathan J.; Calo, Antonio; Di Franco, Antonio; Niccolini, Federico; Marzo, Daniela; Domina, Ilenia; Dimitriadis, Charalampos; Sobrado, Francisco; Santoni, Marie-Catherine; Charbonnel, Eric; Trujillo, Maria; Garcia-Charton, Jose; Seddiki, Leila; Cappanera, Valentina; Grbin, Josipa; Kastelic, Luka; Milazzo, Marco; Guidetti, Paolo",Social equity and marine protected areas: Perceptions of small-scale fishermen in the Mediterranean Sea,210,2020,field,perception,2017,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,mix,temperate,Europe,Mediterranean,mix,,social,mix,,,,small-scale,,fishery,food security,local food security,figure 2 (food security),neutral,yes,% interviewees,,,,,,,,,,,,,,,,,,,,indicator not suitable for MA
106,in,out,WoS,yes,"Bennett, NJ; Calo, A; Di Franco, A; Niccolini, F; Marzo, D; Domina, I; Dimitriadis, C; Sobrado, F; Santoni, MC; Charbonnel, E; Trujillo, M; Garcia-Charton, J; Seddiki, L; Cappanera, V; Grbin, J; Kastelic, L; Milazzo, M; Guidetti, P","Bennett, Nathan J.; Calo, Antonio; Di Franco, Antonio; Niccolini, Federico; Marzo, Daniela; Domina, Ilenia; Dimitriadis, Charalampos; Sobrado, Francisco; Santoni, Marie-Catherine; Charbonnel, Eric; Trujillo, Maria; Garcia-Charton, Jose; Seddiki, Leila; Cappanera, Valentina; Grbin, Josipa; Kastelic, Luka; Milazzo, Marco; Guidetti, Paolo",Social equity and marine protected areas: Perceptions of small-scale fishermen in the Mediterranean Sea,210,2020,field,perception,2017,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,mix,temperate,Europe,Mediterranean,mix,,social,mix,,,,small-scale,,fishery,learning,education,figure 2 (impacts on knowledge and education),positive,yes,% interviewees,,,,,,,,,,,,,,,,,,,,
106,in,out,WoS,yes,"Bennett, NJ; Calo, A; Di Franco, A; Niccolini, F; Marzo, D; Domina, I; Dimitriadis, C; Sobrado, F; Santoni, MC; Charbonnel, E; Trujillo, M; Garcia-Charton, J; Seddiki, L; Cappanera, V; Grbin, J; Kastelic, L; Milazzo, M; Guidetti, P","Bennett, Nathan J.; Calo, Antonio; Di Franco, Antonio; Niccolini, Federico; Marzo, Daniela; Domina, Ilenia; Dimitriadis, Charalampos; Sobrado, Francisco; Santoni, Marie-Catherine; Charbonnel, Eric; Trujillo, Maria; Garcia-Charton, Jose; Seddiki, Leila; Cappanera, Valentina; Grbin, Josipa; Kastelic, Luka; Milazzo, Marco; Guidetti, Paolo",Social equity and marine protected areas: Perceptions of small-scale fishermen in the Mediterranean Sea,210,2020,field,perception,2017,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,mix,temperate,Europe,Mediterranean,mix,,social,mix,,,,small-scale,,fishery,learning,research programs,figure 2 (informed),neutral,yes,% interviewees,,,,,,,,,,,,,,,,,,,,
106,in,out,WoS,yes,"Bennett, NJ; Calo, A; Di Franco, A; Niccolini, F; Marzo, D; Domina, I; Dimitriadis, C; Sobrado, F; Santoni, MC; Charbonnel, E; Trujillo, M; Garcia-Charton, J; Seddiki, L; Cappanera, V; Grbin, J; Kastelic, L; Milazzo, M; Guidetti, P","Bennett, Nathan J.; Calo, Antonio; Di Franco, Antonio; Niccolini, Federico; Marzo, Daniela; Domina, Ilenia; Dimitriadis, Charalampos; Sobrado, Francisco; Santoni, Marie-Catherine; Charbonnel, Eric; Trujillo, Maria; Garcia-Charton, Jose; Seddiki, Leila; Cappanera, Valentina; Grbin, Josipa; Kastelic, Luka; Milazzo, Marco; Guidetti, Paolo",Social equity and marine protected areas: Perceptions of small-scale fishermen in the Mediterranean Sea,210,2020,field,perception,2017,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,mix,temperate,Europe,Mediterranean,mix,,social,mix,,,,small-scale,,fishery,social organization,conflict,figure 2 (conflict management),neutral,yes,% interviewees,,,,,,,,,,,,,,,,,,,,
182,in,out,WoS,yes,"Rodriguez-Rodriguez, D; Merkohasanaj, M; Lopez, I","Rodriguez-Rodriguez, David; Merkohasanaj, Matilda; Lopez, Ivan","Social and economic sustainability of multiple-use marine protected areas in Spain: A mixed methods, multi-scale study",211,2019,field,perception,2016,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,Spain,temperate,Europe,Mediterranean,,,social,NA,,,,,,tourism,agency,user rights,p 51,negative,no,"""restriction to local property rights""",,,,,,,,,,,,,,,,,,,,
182,in,out,WoS,yes,"Rodriguez-Rodriguez, D; Merkohasanaj, M; Lopez, I","Rodriguez-Rodriguez, David; Merkohasanaj, Matilda; Lopez, Ivan","Social and economic sustainability of multiple-use marine protected areas in Spain: A mixed methods, multi-scale study",211,2019,field,BA,2016,MPA,Levante de Mallorca Cala Ratjada,9,medium,2007,highly,25,112,large,NA,NA,Spain,temperate,Europe,Mediterranean,,,social,NA,,,,,,fishery,assets,employment,table 5,positive,yes,% change,,,,,,,,,,,,,,,,,,,,
182,in,out,WoS,yes,"Rodriguez-Rodriguez, D; Merkohasanaj, M; Lopez, I","Rodriguez-Rodriguez, David; Merkohasanaj, Matilda; Lopez, Ivan","Social and economic sustainability of multiple-use marine protected areas in Spain: A mixed methods, multi-scale study",211,2019,field,perception,2016,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,Spain,temperate,Europe,Mediterranean,,,social,NA,,,,,,tourism,agency,participation,p 51,positive,no,"""local participation in environmental decisions""",,,,,,,,,,,,,,,,,,,,
182,in,out,WoS,yes,"Rodriguez-Rodriguez, D; Merkohasanaj, M; Lopez, I","Rodriguez-Rodriguez, David; Merkohasanaj, Matilda; Lopez, Ivan","Social and economic sustainability of multiple-use marine protected areas in Spain: A mixed methods, multi-scale study",211,2019,field,perception,2016,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,Spain,temperate,Europe,Mediterranean,,,social,NA,,,,,,tourism,assets,costs,p 51,negative,no,"""increase price of local products and services""",,,,,,,,,,,,,,,,,,,,
182,in,out,WoS,yes,"Rodriguez-Rodriguez, D; Merkohasanaj, M; Lopez, I","Rodriguez-Rodriguez, David; Merkohasanaj, Matilda; Lopez, Ivan","Social and economic sustainability of multiple-use marine protected areas in Spain: A mixed methods, multi-scale study",211,2019,field,perception,2016,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,Spain,temperate,Europe,Mediterranean,,,social,NA,,,,,,tourism,assets,employment,p 51,positive,no,"""local employment""",,,,,,,,,,,,,,,,,,,,
182,in,out,WoS,yes,"Rodriguez-Rodriguez, D; Merkohasanaj, M; Lopez, I","Rodriguez-Rodriguez, David; Merkohasanaj, Matilda; Lopez, Ivan","Social and economic sustainability of multiple-use marine protected areas in Spain: A mixed methods, multi-scale study",211,2019,field,perception,2016,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,Spain,temperate,Europe,Mediterranean,,,social,NA,,,,,,tourism,assets,income,p 51,positive,no,"""tourist activity""",,,,,,,,,,,,,,,,,,,,
182,in,out,WoS,yes,"Rodriguez-Rodriguez, D; Merkohasanaj, M; Lopez, I","Rodriguez-Rodriguez, David; Merkohasanaj, Matilda; Lopez, Ivan","Social and economic sustainability of multiple-use marine protected areas in Spain: A mixed methods, multi-scale study",211,2019,field,perception,2016,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,Spain,temperate,Europe,Mediterranean,,,social,NA,,,,,,,learning,research programs,table 3,positive,yes,perception score,,,,,,,,,,,,,,,,,,,,
182,in,out,WoS,yes,"Rodriguez-Rodriguez, D; Merkohasanaj, M; Lopez, I","Rodriguez-Rodriguez, David; Merkohasanaj, Matilda; Lopez, Ivan","Social and economic sustainability of multiple-use marine protected areas in Spain: A mixed methods, multi-scale study",211,2019,field,perception,2016,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,mix,Spain,temperate,Europe,Mediterranean,,,social,NA,,,,,,coastal community,learning,environmental awareness,p51,positive,no,"""local environmental awareness""",,,,,,,,,,,,,,,,,,,,
182,in,out,WoS,yes,"Rodriguez-Rodriguez, D; Merkohasanaj, M; Lopez, I","Rodriguez-Rodriguez, David; Merkohasanaj, Matilda; Lopez, Ivan","Social and economic sustainability of multiple-use marine protected areas in Spain: A mixed methods, multi-scale study",211,2019,field,BA,2016,MPA,Levante de Mallorca Cala Ratjada,9,medium,2007,highly,25,112,large,NA,NA,Spain,temperate,Europe,Mediterranean,,,social,NA,,,,,,fishery,food security,catch,table 5,positive,yes,% change,,,,,,,,,,,,,,,,,,,,"no variance, no sample size"
416,in,out,WoS,yes,"Gustavsson, M; Lindstrom, L; Jiddawi, NS; de la Torre-Castro, M","Gustavsson, Madeleine; Lindstrom, Lars; Jiddawi, Narriman S.; de la Torre-Castro, Maricela","Procedural and distributive justice in a community-based managed Marine Protected Area in Zanzibar, Tanzania",212,2014,field,perception,2012,MPA,Mnemba Island,10,medium,2002,NA,NA,NA,NA,NA,co-managed,Tanzania,tropical,Africa,Indian Ocean,NA,,social,NA,,,,,,coastal community,agency,decision making,throughout text,ambiguous,no,description of management,,,,,,,,,,,,,,,,,,,,
