ID,PDF,OUTabstract,OUTtext,outMA,Authors,AUFull,Title,Abstract,citation,year,source,data year,studytype,design,COMP,protection,Creation,Age,Size,degradationlevel,country,continent,climate,ocean,ecosystem,species,mechanism,outcome,indicator,subindicator,direction,quantitative,data origin,unit,error type,BeforeMPAvalue,BeforeMPA_samplesize,BeforeMPAerrorRaw,BeforeMPA_SD,BeforeControlvalue,BeforeControl_samplesize,BeforeControlerrorRaw,BeforeControlSD, AfterMPAvalue,AfterMPA_samplesize,AfterMPAerrorRaw,AfterMPA_SD, AfterControlvalue,AfterControl_samplesize,AfterControlerrorRaw,AfterControl_SD,ei,vei,comment
154,,in,out,out,"Prentice, C; Poppe, KL; Lutz, M; Murray, E; Stephens, TA; Spooner, A; Hessing-Lewis, M; Sanders-Smith, R; Rybczyk, JM; Apple, J; Short, FT; Gaeckle, J; Helms, A; Mattson, C; Raymond, WW; Klinger, T","Prentice, C.; Poppe, K. L.; Lutz, M.; Murray, E.; Stephens, T. A.; Spooner, A.; Hessing-Lewis, M.; Sanders-Smith, R.; Rybczyk, J. M.; Apple, J.; Short, F. T.; Gaeckle, J.; Helms, A.; Mattson, C.; Raymond, W. W.; Klinger, T.","A Synthesis of Blue Carbon Stocks, Sources, and Accumulation Rates in Eelgrass (Zostera marina) Meadows in the Northeast Pacific","There is increasing urgency to implement climate change mitigation strategies that enhance greenhouse gas removal from the atmosphere and reduce carbon dioxide (CO2) emissions. Recently, coastal blue carbon habitats-mangroves, salt marshes, and seagrass m",1,,WoS,,systematic,,ABS,,,,,,regional,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,in,out,out,"Purwiyanto, AIS; Agustriani, F","Purwiyanto, Anna Ida Sunaryo; Agustriani, Fitri","ESTIMATION OF MANGROVE CARBON STOCK (ABOVEGROUND) IN TANJUNG API-API, SOUTH SUMATERA","The rapid development of infrastructure that occurred in the area of Tanjung Api-api resulted in changes in the function of mangrove land along the coast. Directly, this also impacts on the sustainability of ecological functions of mangroves. This study a",0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,yes,in,in,in,Dolmer,,Short-term impact of blue mussel dredging (Mytilus edulis L.) on a benthic community,,,2001,ref,,field,CI,COMP,trawling,,,,,Denmark,Europe,temperate,North Sea,sediment,,Csequestration,SEQ,Cseq,organic carbon,neutral,yes,table 6,% OC,2SE,,,,,,,,,3.4,20,0.53,0.53,3.05,20,0.5,0.5,0.108633841,0.00255869,values averaged for B1-D1 and B2-D2. Underdged vs. Dredged.
1006,yes,in,out,out,Eleftheriou,,The effects of experimental scallop dredging on the fauna and physical environment of a shallow sandy community,,,1991,,,,,,,,,,,,,,,sediment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no replicates of the control. No error associated with values (table 2).
770,yes,in,out,out,Pusceddu,,"Effects of bottom trawling on the quantity and biochemical composition of organic matter in coastal marine sediments (Thermaikos Gulf, northwestern Aegean Sea)",,,2005,ref,,field,BA,COMP,trawling,,,,,,,,,fish,,Csequestration,,,,,,,g C kg-1,SE,,,,,,,,,,,,,,,,,,,
185,,in,out,out,"Putra, AA; Rudianto; Dewi, CSU","Putra, Armyn Atlanta; Rudianto; Dewi, Citra Satrya Utama","ANALYSIS OF THE ABILITY OF MANGROVE SEQUESTRATION AND CARBON STOCK IN PEJARAKAN VILLAGE, BULELENG REGENCY, BALI","Mangroves have a major role as carbon absorption and stock. However, this potential cannot be maximized, due to the high level of mangrove damage. The research question is the extent of the ability of mangroves to absorb carbon dioxide (CO2) and store it ",0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,yes,in,in,out,"Queiros, AM; Stephens, N; Widdicombe, S; Tait, K; McCoy, SJ; Ingels, J; Ruhl, S; Airs, R; Beesley, A; Carnovale, G; Cazenave, P; Dashfield, S; Hua, E; Jones, M; Lindeque, P; McNeill, CL; Nunes, J; Parry, H; Pascoe, C; Widdicombe, C; Smyth, T; Atkinson, A;","Queiros, Ana Moura; Stephens, Nicholas; Widdicombe, Stephen; Tait, Karen; McCoy, Sophie J.; Ingels, Jeroen; Ruehl, Saskia; Airs, Ruth; Beesley, Amanda; Carnovale, Giorgia; Cazenave, Pierre; Dashfield, Sarah; Hua, Er; Jones, Mark; Lindeque, Penelope; McNei",Connected macroalgal-sediment systems: blue carbon and food webs in the deep coastal ocean,Macroalgae drive the largest CO2 flux fixed globally by marine macrophytes. Most of the resulting biomass is exported through the coastal ocean as detritus and yet almost no field measurements have verified its potential net sequestration in marine sedime,19,2019,WoS,,field,,ABS,,,,,,,,,,macroalgae,,Csequestration,SEQ,,,,,,,,,,,,,,,,,,,,,,,,,,proof of C from macroalgae in sediments but no quantification
334,,in,out,out,"Radabaugh, K; Moyer, R; Chappel, A; Powell, CE; Bociu, I; Clark, BC; Smoak, JM","Radabaugh, Kara R.; Moyer, Ryan P.; Chappel, Amanda R.; Powell, Christina E.; Bociu, Ioana; Clark, Barbara C.; Smoak, Joseph M.","Coastal Blue Carbon Assessment of Mangroves, Salt Marshes, and Salt Barrens in Tampa Bay, Florida, USA","Compared to other terrestrial environments, coastal blue carbon habitats such as salt marshes and mangrove forests sequester disproportionately large amounts of carbon as standing plant biomass and peat deposits. This study quantified organic carbon stock",16,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,in,out,out,"Radabaugh, K; Moyer, R; Chappel, A; Powell, CE; Bociu, I; Clark, BC; Smoak, JM","Radabaugh, Kara R.; Moyer, Ryan P.; Chappel, Amanda R.; Powell, Christina E.; Bociu, Ioana; Clark, Barbara C.; Smoak, Joseph M.","Coastal Blue Carbon Assessment of Mangroves, Salt Marshes, and Salt Barrens in Tampa Bay, Florida, USA","Compared to other terrestrial environments, coastal blue carbon habitats such as salt marshes and mangrove forests sequester disproportionately large amounts of carbon as standing plant biomass and peat deposits. This study quantified organic carbon stock",16,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,in,out,out,"Radabaugh, K; Moyer, R; Chappel, A; Powell, CE; Bociu, I; Clark, BC; Smoak, JM","Radabaugh, Kara R.; Moyer, Ryan P.; Chappel, Amanda R.; Powell, Christina E.; Bociu, Ioana; Clark, Barbara C.; Smoak, Joseph M.","Coastal Blue Carbon Assessment of Mangroves, Salt Marshes, and Salt Barrens in Tampa Bay, Florida, USA","Compared to other terrestrial environments, coastal blue carbon habitats such as salt marshes and mangrove forests sequester disproportionately large amounts of carbon as standing plant biomass and peat deposits. This study quantified organic carbon stock",16,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,in,out,out,"Radabaugh, KR; Powell, CE; Bociu, I; Clark, BC; Moyer, RP","Radabaugh, Kara R.; Powell, Christina E.; Bociu, Ioana; Clark, Barbara C.; Moyer, Ryan P.",Plant size metrics and organic carbon content of Florida salt marsh vegetation,"Carbon stored in soil and vegetative biomass in mangrove swamps, salt marshes, and seagrass flats (coastal blue carbon) is a significant component of the coastal carbon budget due to the ability of these ecosystems to sequester atmospheric carbon dioxide ",7,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,in,out,out,"Ragavan, P; Sivakumar, K; Jayaraj, RSC; Mohan, PM; Rana, TS","Ragavan, P.; Sivakumar, K.; Jayaraj, R. S. C.; Mohan, P. M.; Rana, T. S.","Carbon storage potential of mangroves - are we missing the boat? (vol 116, pg 889, 2019)",NA,0,,WoS,,review,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,in,out,out,"Rahayu, YP; Solihuddin, T; Kusumaningtyas, MA; Ati, RNA; Salim, HL; Rixen, T; Hutahaean, AA","Rahayu, Yusmiana P.; Solihuddin, Tubagus; Kusumaningtyas, Mariska A.; Ati, Restu Nur Afi; Salim, Hadiwijaya L.; Rixen, Tim; Hutahaean, Andreas A.","The Sources of Organic Matter in Seagrass Sediments and Their Contribution to Carbon Stocks in the Spermonde Islands, Indonesia","Seagrass ecosystems have a potential role in climate change mitigation due to their ability to store high amount of carbon, particularly in the sediment. Studying the factors and mechanisms responsible for this storing capacity is essential to understand ",1,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,,in,out,out,"Rahman, MM; Khan, MNI; Hoque, AKF; Ahmed, I","Rahman, Md Mizanur; Khan, Md Nabiul Islam; Hoque, A. K. Fazlul; Ahmed, Imran",Carbon stock in the Sundarbans mangrove forest: spatial variations in vegetation types and salinity zones,The Sundarbans (21A(0)30'aEuro22A(0)30' N and 89A(0)00'aEuro89A(0)55' E) is the largest mangrove forest in the world. Forests are very important for sequestering atmospheric carbon and mangroves are amongst the most efficient in carbon sequestration. This,67,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,in,out,out,"Rani, V; Nandan, SB; Schwing, PT","Rani, V; Nandan, S. Bijoy; Schwing, Patrick T.",Carbon source characterisation and historical carbon burial in three mangrove ecosystems on the South West coast of India,"Tropical mangrove environments have high carbon sequestration potential and this ecosystem service is currently used in mitigating climate change. However, these environments are declining rapidly in developing countries, diminishing their carbon sequestr",0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,,in,out,out,"Rattanachot, E; Prathep, A","Rattanachot, Ekkalak; Prathep, Anchana",Species specific effects of three morphologically different belowground seagrasses on sediment properties,Roots and rhizomes of seagrass play an important role in coastline zone by anchoring the substrate firmly which prevent resuspension and also controlling sediment biogeochemistry. The aim of this study was to compare the physical and chemical differences ,9,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,yes,in,in,in,"Rattanachot, E; Stankovic, M; Aongsara, S; Prathep, A","Rattanachot, Ekkalak; Stankovic, Milica; Aongsara, Supaphon; Prathep, Anchana",Ten years of conservation efforts enhance seagrass cover and carbon storage in Thailand,"Seagrasses are known as engineering ecosystems that play important roles in coastal environments. Globally, seagrass areas have been declining, and many conservation projects have been carried out to prevent further decline. The goal of this work was to d",5,2018,WoS,2017,field,BA,COMP,restoration,2006,11,,partial,Thailand,Asia,tropical,East Asian Seas,seagrass,,Csequestration,SEQ,Cseq,AGB+BGB + soil C,positive,yes,table 1,Mg C ha-1,SD,,,,,,,,,91.69,6,1155.1258,33.98714169,59.35,6,32.67,32.67,0.434961201,0.073401577,existing vs new growth
755,yes,in,in,out,Raven,,The possible roles of algae in restricting the increase in atmospheric CO2 and global temperature,,,2017,ref,,synthesis,,ABS,,,,,,,,,,macroalgae,,Csequestration,STORE,,,,,,,,,,,,,,,,,,,,,,,,,,
309,yes,in,in,out,"Raven, J",,"Blue carbon: past, present and future, with emphasis on macroalgae",Blue carbon did not originally include macroalgal ecosystems; however evidence is mounting that macroalgal ecosystems function in marine carbon sequestration. The great majority of present day marine macroalgal net primary productivity (NPP) involves hapt,3,2018,WoS,,review,,ABS,,,,,,,,,,macroalgae,,Csequestration,STORE,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,in,out,out,"Raw, JL; Julie, CL; Adams, JB","Raw, J. L.; Julie, C. L.; Adams, J. B.",A comparison of soil carbon pools across a mangrove-salt marsh ecotone at the southern African warm-temperate range limit,Mangroves and salt marshes are globally recognized for their ability to efficiently sequester and store carbon in biomass and soil carbon pools. An increase in soil carbon has been found at range limits where mangroves are expanding along ecotones into sa,1,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,,in,out,out,"Ray, R; Chowdhury, C; Majumder, N; Dutta, MK; Mukhopadhyay, SK; Jana, TK","Ray, Raghab; Chowdhury, Chumki; Majumder, Natasha; Dutta, Manab Kumar; Mukhopadhyay, Sandip Kumar; Jana, Tapan Kumar",Improved model calculation of atmospheric CO2 increment in affecting carbon stock of tropical mangrove forest,"Because of the difficulties in setting up arrangements in the intertidal zone for free-air carbon dioxide enrichment experimentation, the responses to increasing atmospheric carbon dioxide in mangrove forests are poorly studied. This study applied box mod",19,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,,in,out,out,"Ray, R; Ganguly, D; Chowdhury, C; Dey, M; Das, S; Dutta, MK; Mandal, SK; Majumder, N; De, TK; Mukhopadhyay, SK; Jana, TK","Ray, R.; Ganguly, D.; Chowdhury, C.; Dey, M.; Das, S.; Dutta, M. K.; Mandal, S. K.; Majumder, N.; De, T. K.; Mukhopadhyay, S. K.; Jana, T. K.",Carbon sequestration and annual increase of carbon stock in a mangrove forest,Here we show carbon stock is lower in the tropical mangrove forest than in the terrestrial tropical forest and their annual increase exhibits faster turn over than the tropical forest. Variable for above ground biomass are in decreasing order of importanc,111,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,no,out,out,out,"Reynolds, LK; Waycott, M; McGlathery, KJ; Orth, RJ","Reynolds, Laura K.; Waycott, Michelle; McGlathery, Karen J.; Orth, Robert J.",Ecosystem services returned through seagrass restoration,"Ecosystem restoration is often costly, but can be effective at increasing biodiversity and ecosystem services. We used a case studyreseeding seagrass to a coastal lagoonto demonstrate the value of enhanced ecosystem services as a result of restoration. We",20,2016,WoS,,model,,COMP,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,in,out,out,"Ribaudo, C; Plus, M; Ganthy, F; Auby, I","Ribaudo, Cristina; Plus, Martin; Ganthy, Florian; Auby, Isabelle",Carbon sequestration loss following Zostera noltei decline in the Arcachon Bay (France),"The worldwide decline of seagrass meadows may result in the loss of relevant ecosystem services such as the carbon sequestration within marine ecosystems. In this paper, net primary production (NPP) of Zostera noltei meadows was assessed in the Arcachon B",7,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,in,out,out,"Ricart, AM; Perez, M; Romero, J","Ricart, Aurora M.; Perez, Marta; Romero, Javier",Landscape configuration modulates carbon storage in seagrass sediments,"Climate change has increased interest in seagrass systems as natural carbon sinks and recent studies have estimated the carbon stocks associated with seagrass meadows. However, the factors that affect their variability remain poorly understood. This paper",20,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,in,out,out,"Ricart, AM; York, PH; Bryant, CV; Rasheed, MA; Ierodiaconou, D; Macreadie, PI","Ricart, Aurora M.; York, Paul H.; Bryant, Catherine, V; Rasheed, Michael A.; Ierodiaconou, Daniel; Macreadie, Peter, I",High variability of Blue Carbon storage in seagrass meadows at the estuary scale,"Seagrass meadows are considered important natural carbon sinks due to their capacity to store organic carbon (C-org) in sediments. However, the spatial heterogeneity of carbon storage in seagrass sediments needs to be better understood to improve accuracy",4,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,,in,out,out,"Ricart, AM; York, PH; Rasheed, MA; Perez, M; Romero, J; Bryant, CV; Macreadie, PI","Ricart, Aurora M.; York, Paul H.; Rasheed, Michael A.; Perez, Marta; Romero, Javier; Bryant, Catherine V.; Macreadie, Peter I.",Variability of sedimentary organic carbon in patchy seagrass landscapes,"Seagrass ecosystems, considered among the most efficient carbon sinks worldwide, encompass a wide variety of spatial configurations in the coastal landscape. Here we evaluated the influence of the spatial configuration of seagrass meadows at small scales ",48,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,,in,out,out,"Rodrigues, DP; Hamacher, C; Estrada, GCD; Soares, MLG","Rodrigues, Daniela Pelluso; Hamacher, Claudia; Duque Estrada, Gustavo Calderucio; Gomes Soares, Mario Luiz","Variability of carbon content in mangrove species: Effect of species, compartments and tidal frequency","As mangroves become recognized as important carbon storages, the need for quantifying and reducing the uncertainty of carbon inventories, such as those arising from specific carbon contents, becomes increasingly emphasized. In this sense, the present stud",17,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,in,out,out,"Rogers, K; Kelleway, JJ; Saintilan, N; Megonigal, JP; Adams, JB; Holmquist, JR; Lu, M; Schile-Beers, L; Zawadzki, A; Mazumder, D; Woodroffe, CD","Rogers, Kerrylee; Kelleway, Jeffrey J.; Saintilan, Neil; Megonigal, J. Patrick; Adams, Janine B.; Holmquist, James R.; Lu, Meng; Schile-Beers, Lisa; Zawadzki, Atun; Mazumder, Debashish; Woodroffe, Colin D.",Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise,"Coastal wetlands (mangrove, tidal marsh and seagrass) sustain the highest rates of carbon sequestration per unit area of all natural systems(1,2), primarily because of their comparatively high productivity and preservation of organic carbon within sedimen",65,,WoS,,field,,ABS,,,,,,,,,,BC,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,in,out,out,"Rogers, K; Saintilan, N; Mazumder, D; Kelleway, JJ","Rogers, Kerrylee; Saintilan, Neil; Mazumder, Debashish; Kelleway, Jeffrey J.",Mangrove dynamics and blue carbon sequestration,"We monitored coastal wetland vertical accretion, elevation gain and surface carbon (C) at Homebush Bay, Australia over 18 years (2000-2017) in three settings initially characterized by saltmarsh, mixed saltmarsh-mangrove ecotone and mangrove-dominated zon",5,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,in,out,out,"Rohr, ME; Bostrom, C; Canal-Verges, P; Holmer, M","Rohr, Maria Emilia; Bostrom, Christoffer; Canal-Verges, Paula; Holmer, Marianne",Blue carbon stocks in Baltic Sea eelgrass (Zostera marina) meadows,"Although seagrasses cover only a minor fraction of the ocean seafloor, their carbon sink capacity accounts for nearly one-fifth of the total oceanic carbon burial and thus play a critical structural and functional role in many coastal ecosystems. We sampl",50,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
